"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","96701",61,21,1,1
"2","96703",5,1,0,0
"3","96704",7,1,0,0
"4","96705",8,3,0,0
"5","96706",88,31,3,1
"6","96707",37,13,0,0
"7","96708",9,5,1,0
"8","96709",1,0,0,0
"9","96712",11,5,2,0
"10","96713",2,1,1,0
"11","96714",5,1,0,0
"12","96715",1,0,0,0
"13","96716",6,4,1,1
"14","96717",9,2,0,0
"15","96719",4,1,0,0
"16","96720",84,28,4,3
"17","96721",6,1,0,0
"18","96722",2,0,0,0
"19","96725",2,0,0,0
"20","96726",2,0,0,0
"21","96727",16,3,0,0
"22","96728",1,0,0,0
"23","96729",1,0,0,0
"24","96730",3,3,0,0
"25","96731",9,1,1,1
"26","96732",37,15,3,1
"27","96733",2,1,0,0
"28","96734",71,18,6,0
"29","96737",4,1,0,0
"30","96738",5,0,0,0
"31","96739",1,0,0,0
"32","96740",29,4,2,0
"33","96741",7,1,1,0
"34","96743",33,5,2,0
"35","96744",73,29,6,1
"36","96745",7,2,0,0
"37","96746",31,8,1,0
"38","96747",4,1,0,0
"39","96748",3,0,0,0
"40","96749",11,7,0,0
"41","96750",16,9,1,0
"42","96751",2,1,0,0
"43","96752",3,0,0,0
"44","96753",26,9,1,0
"45","96754",3,0,0,0
"46","96755",4,1,0,0
"47","96756",3,1,0,0
"48","96759",1,0,0,0
"49","96760",5,2,0,0
"50","96761",25,7,0,0
"51","96762",5,1,0,0
"52","96763",2,1,0,0
"53","96765",1,0,0,0
"54","96766",19,8,2,1
"55","96767",2,0,0,0
"56","96768",27,11,2,0
"57","96770",1,0,0,0
"58","96771",7,2,1,0
"59","96772",5,1,0,0
"60","96777",5,0,0,0
"61","96778",10,4,1,0
"62","96779",5,3,1,0
"63","96780",3,0,0,0
"64","96781",3,0,0,0
"65","96782",51,17,3,0
"66","96783",1,0,0,0
"67","96784",1,0,0,0
"68","96785",1,0,0,0
"69","96786",25,4,1,0
"70","96788",2,0,0,0
"71","96789",80,27,6,4
"72","96790",14,4,0,0
"73","96791",5,1,1,0
"74","96792",30,4,1,1
"75","96793",35,10,1,0
"76","96795",20,8,1,0
"77","96796",1,0,0,0
"78","96797",93,41,5,2
"79","96803",0,0,0,0
"80","96806",1,0,0,0
"81","96813",23,4,3,2
"82","96814",15,3,1,0
"83","96815",19,5,0,0
"84","96816",70,21,4,1
"85","96817",68,23,3,2
"86","96818",48,11,4,0
"87","96819",32,11,2,1
"88","96820",1,0,0,0
"89","96821",37,12,6,3
"90","96822",41,12,3,1
"91","96823",1,0,0,0
"92","96824",1,0,0,0
"93","96825",54,10,1,0
"94","96826",26,8,3,1
"95","96828",2,1,0,0
"96","96830",2,0,0,0
"97","96839",2,0,0,0
